imdbid,title,id,year,rating
0471834,Nana,2369,2005,3
0441041,Legion of the Dead,3843,2005,3
0418763,Jarhead,250,2005,0
0407265,Transamerica,262,2005,3
0449092,Rings,4992,2005,1
0351283,Madagascar,3149,2005,0
0399295,Lord of War,2072,2005,2
0426578,Sophie Scholl - Die letzten Tage,1044,2005,3
0424205,Joyeux No&euml;l,330,2005,0
0257516,Cursed,4676,2005,3
0407304,War of the Worlds,1072,2005,3
0421994,Imagine Me &amp;amp; You,719,2005,3
0408790,Flightplan,2509,2005,3
0489134,Last Order: Final Fantasy VII,4718,2005,0
0379725,Capote,3991,2005,3
0331933,Man of the House,378,2005,3
0356910,Mr. &amp; Mrs. Smith,3619,2005,2
0388500,Beauty Shop,3995,2005,3
0395584,"Devil&#39;s Rejects, The",3628,2005,3
0424136,Hard Candy,415,2005,3
0372784,Batman Begins,40,2005,1
0439478,Boynton Beach Club,4747,2005,3
0120667,Fantastic Four,2541,2005,1
0422015,Le couperet,4761,2005,3
0375210,White Noise,4769,2005,1
0371724,"Hitchhiker&#39;s Guide to the Galaxy, The",76,2005,1
0405422,"40 Year Old Virgin, The",816,2005,3
0434409,V for Vendetta,89,2005,3
0397065,House of Wax,6568,2005,2
0398165,"Longest Yard, The",6403,2005,1
0380623,"Perfect Man, The",7529,2005,3
0371606,Chicken Little,7193,2005,1
0416315,Wolf Creek,7198,2005,3
0399146,A History of Violence,5800,2005,3
0756522,Little Einsteins,7266,2005,1
0399201,"Island, The",517,2005,3
0421054,Domino,2292,2005,3
0422778,"Muppets&#39; Wizard of Oz, The",1587,2005,3
0404032,"Exorcism of Emily Rose, The",4528,2005,3
0393109,Brick,561,2005,1
0342272,Dear Wendy,2687,2005,1
0439817,"Sun, The",1644,2005,0
0373469,Kiss Kiss Bang Bang,229,2005,1
0418455,Adam&#39;s Apples,4961,2005,0
0374536,Bewitched,4593,2005,3
0401085,C.R.A.Z.Y.,5697,2005,3
0367594,Charlie and the Chocolate Factory,2417,2005,3
0419294,"Three Burials of Melquiades Estrada, The",4629,2005,3
0240200,Water,685,2005,3
0423382,Tjenare kungen,5030,2005,3
0121164,Corpse Bride,1390,2005,3
0446719,Isolation,3184,2005,1
0474361,Sisters in Law,2458,2005,3
0400497,Herbie Fully Loaded,328,2005,3
0386140,"Legend of Zorro, The",1059,2005,1
0360717,King Kong,706,2005,0
0417658,Factotum,1422,2005,1
0451094,Chinjeolhan geumjassi,735,2005,3
0425357,"Pleasure Drivers, The",21,2005,3
0395972,North Country,756,2005,3
0435665,House of the Dead 2,3631,2005,3
0427944,Thank You for Smoking,414,2005,1
0377109,"Ring Two, The",3660,2005,3
0380599,Oliver Twist,788,2005,1
0401792,Sin City,67,2005,3
0384573,Swimmers,5498,2005,3
0357110,"Ballad of Jack and Rose, The",2568,2005,3
0369053,Separate Lies,4783,2005,1
0382077,Hide and Seek,461,2005,3
0388482,Transporter 2,4795,2005,1
0402399,"New World, The",1532,2005,3
0372122,Adam &amp; Steve,4454,2005,3
0443295,"Yours, Mine and Ours",3727,2005,3
0342258,Danny the dog,1913,2005,1
0406158,"Prize Winner of Defiance, Ohio, The",6212,2005,3
0369735,Monster-in-Law,6575,2005,0
0451966,"Violin, The",5886,2005,1
0357277,Elektra,6640,2005,3
0438575,West Bank Story,7396,2005,1
0411195,Breakfast on Pluto,6014,2005,2
0443231,Rofuto,7184,2005,3
0412922,Little Manhattan,6485,2005,3
0432325,Die Hohle des gelben Hundes,6170,2005,3
0468795,Linda Linda Linda,7248,2005,3
0384286,Cry_Wolf,7625,2005,3
0413573,Grey&#39;s Anatomy,7256,2005,0
0396269,Wedding Crashers,2270,2005,3
0408961,Kids in America,4118,2005,3
0338427,Shopgirl,2291,2005,2
0372532,"Wedding Date, The",3767,2005,3
0417001,Must Love Dogs,4150,2005,2
0377107,Proof,3430,2005,3
0402022,AEon Flux,1627,2005,3
0473753,Angel-A,1275,2005,0
0402158,L&#39;empire des loups,3046,2005,3
0448120,Single White Female 2: The Psycho,4171,2005,3
0352248,Cinderella Man,2351,2005,2
0398712,Assault on Precinct 13,218,2005,3
0388125,In Her Shoes,1656,2005,3
0361089,Valiant,5302,2005,1
0435623,Conversations with Other Women,604,2005,0
0443536,Hoodwinked!,2739,2005,3
0357507,Boogeyman,4968,2005,2
0398375,Rumor Has It...,4229,2005,3
0473105,Vampire Bats,4234,2005,3
0294870,Rent,2412,2005,3
0414387,Pride and Prejudice,4254,2005,3
0478160,Into Great Silence,1018,2005,0
0367089,"Squid and the Whale, The",1729,2005,2
0428038,Sweet Land,5012,2005,3
0455577,Turtles Are Surprisingly Fast Swimmers,5372,2005,3
0421528,20 centimetros,4648,2005,3
0349349,Die You Zombie Bastards!,5051,2005,1
0415167,Mortuary,5059,2005,3
0385307,Miss Congeniality 2: Armed &amp; Fabulous,1074,2005,3
0432348,Saw II,1425,2005,3
0418773,Junebug,364,2005,3
0362165,Son of the Mask,4711,2005,1
0492571,Bratz: Rock Angelz,4352,2005,3
0369994,Strangers with Candy,2511,2005,3
0445620,Paradise Now,4724,2005,1
0406375,Zathura: A Space Adventure,5112,2005,0
0424287,"Mostly Unfabulous Social Life of Ethan Green, The",1496,2005,3
0320661,Kingdom of Heaven,1150,2005,0
0423409,Tristram Shandy: A Cock and Bull Story,2559,2005,2
0396652,Ice Princess,3677,2005,3
0366627,"Jacket, The",1872,2005,2
0393162,Coach Carter,2575,2005,3
0420015,Nine Lives,2933,2005,3
0444653,Keeping Mum,4798,2005,3
0450278,Hostel,3698,2005,1
1016268,Enron: The Smartest Guys in the Room,2254,2005,1
0423651,Fingersmith,2603,2005,3
0478976,Bad Reputation,5547,2005,3
0441761,Free Zone,7075,2005,3
0451829,Funky Forest: The First Contact,6414,2005,3
0430105,Four Brothers,7539,2005,1
0386588,Hitch,4113,2005,2
0410764,Tideland,2630,2005,3
0421239,Red Eye,2290,2005,3
0421229,Mrs Palfrey at The Claremont,1951,2005,3
0358273,Walk the Line,168,2005,3
0408306,Munich,4518,2005,1
0457489,Star Wars: Revelations,5252,2005,3
0330373,Harry Potter and the Goblet of Fire,2334,2005,1
0379786,Serenity,204,2005,3
0385700,Final Fantasy VII: Advent Children,3053,2005,3
0417385,Twelve and Holding,4178,2005,3
0387131,"Constant Gardener, The",1642,2005,3
0478988,"Call of Cthulhu, The",2024,2005,0
0383222,BloodRayne,4218,2005,3
0388795,Brokeback Mountain,2037,2005,2
0382992,Stealth,4233,2005,1
0361693,Happy Endings,2398,2005,3
0121766,Star Wars: Episode III - Revenge of the Sith,674,2005,1
0422272,Fr&aacute;giles (Fragile),5747,2005,3
0348333,Waiting...,1753,2005,3
0425123,Just Like Heaven,1396,2005,3
0466405,Gekijoban XXXHolic Manatsu no yoru no yume,5395,2005,3
0456912,A Bittersweet Life (Dalkomhan insaeng),1761,2005,2
0415679,Boy Eats Girl,5046,2005,2
0384806,"Amityville Horror, The",4688,2005,3
0415833,Hate Crime,4339,2005,2
0397535,Memoirs of a Geisha,3237,2005,3
0410097,Hustle &amp; Flow,3246,2005,3
0435625,"Descent, The",379,2005,3
0355702,Lords of Dogtown,5103,2005,2
0369441,Fun with Dick and Jane,2518,2005,3
0448179,Wild Things: Diamonds in the Rough,23,2005,3
0421238,"Proposition, The",5455,2005,1
0405325,Sky High,1819,2005,3
0382628,Dark Water,2522,2005,3
0366780,MirrorMask,3266,2005,3
0451957,Urban Legends: Bloody Mary,5463,2005,3
0363771,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The",1470,2005,3
0433383,"Good Night, and Good Luck.",420,2005,1
0432291,"Fog, The",4386,2005,3
0419706,Doom,1149,2005,1
0450982,Barbie: Fairytopia,4039,2005,3
0480345,Barbie and the Magic of Pegasus,5166,2005,3
0415978,Me and You and Everyone We Know,2233,2005,3
0360486,Constantine,3697,2005,1
0397101,"Skeleton Key, The",825,2005,3
0358082,Robots,99,2005,1
0368222,Romance &amp; Cigarettes,5524,2005,3
0420509,"Aura, The",5178,2005,1
0416320,Match Point,4077,2005,3
0424774,"Adventures of Sharkboy and Lavagirl 3-D, The",1907,2005,1
0419773,Gespenster,4834,2005,3
0362120,Scary Movie 4,7679,2006,3
0449467,Babel,5925,2006,3
0782399,&quot;Masters of Horror&quot; Family,7070,2006,2
0779496,&quot;Masters of Horror&quot; Pelts,7090,2006,1
0805420,&quot;Masters of Horror&quot; Valerie on the Stairs,7117,2006,3
0405676,All The King&#39;s Men,6762,2006,1
0476298,Madeinusa,6869,2006,3
0480025,This is England,6151,2006,3
0494271,"Unknown Woman, The",6168,2006,3
1105263,Bleach: Memories of Nobody,6903,2006,3
0499455,Day Night Day Night,5834,2006,3
0907657,Once,530,2006,2
0417614,Dreamland,2297,2006,3
0317219,Cars,1946,2006,1
0447854,Bambi II,1596,2006,1
0405508,Rang De Basanti,3769,2006,3
0383574,Pirates of the Caribbean: Dead Man&#39;s Chest,167,2006,2
0472160,Penelope,171,2006,3
0765458,Hogfather,3785,2006,3
0424095,Flushed Away,3812,2006,0
0409182,Poseidon,4918,2006,2
0476013,"Hello Sister, Goodbye Life",5288,2006,3
0446046,Take the Lead,3460,2006,3
1273816,"University of Illinois vs. a Mummy, The",3830,2006,3
0284363,I Served the King of England,224,2006,1
0450506,Suburban Mayhem,3834,2006,3
0482571,"Prestige, The",2036,2006,1
0452637,Lady in the Water,4227,2006,2
0465925,Brother Bear 2,4236,2006,3
0439815,Slither,1702,2006,3
0473514,Mulberry Street,1719,2006,1
0479884,Crank,289,2006,0
0450259,Blood Diamond,4626,2006,1
0454848,Inside Man,2089,2006,3
0457572,Fido,4293,2006,2
0376994,X-Men: The Last Stand,317,2006,3
0770739,Dead &amp; Deader,5049,2006,1
0433412,Material Girls,3199,2006,3
0466665,"Architect, The",2117,2006,3
0407887,"Departed, The",1415,2006,1
0454776,Amazing Grace,736,2006,1
0441909,Volver,366,2006,3
0416496,Bandidas,370,2006,3
0387808,Idiocracy,10,2006,1
0420087,A Prairie Home Companion,2525,2006,3
0354899,"Science of Sleep, The",2898,2006,3
0385880,Monster House,3661,2006,3
0323120,Loving Annabelle,4398,2006,3
0384537,Silent Hill,793,2006,3
0364955,Art School Confidential,1152,2006,3
0427969,Hollywoodland,5511,2006,2
0808506,Toki wo kakeru sh&amp;#333;jo (The Girl Who Leapt Through Time),1878,2006,3
0489007,Cow Belles,5519,2006,3
0429591,Aquamarine,3335,2006,3
0417148,Snakes on a Plane,1894,2006,3
0482546,Miss Potter,1898,2006,3
0464061,I&#39;m Reed Fish,2260,2006,2
0859594,Barbie in the 12 Dancing Princesses,5549,2006,3
0439289,Running with Scissors,1910,2006,3
0463034,"You, Me and Dupree",1558,2006,1
0430164,Pel&iacute;culas para no dormir: La habitaci&oacute;n del ni&ntilde;o,7293,2006,3
0460897,Peliculas para no dormir: Regreso a Moira,7309,2006,1
0757061,&quot;Masters of Horror&quot; Imprint,7044,2006,0
0817401,&quot;Masters of Horror&quot; The V Word,7085,2006,0
0489270,Saw III,6450,2006,3
0477072,"Prince &amp; Me II: The Royal Wedding, The",7550,2006,3
0768132,Monmon the Water Spider,7567,2006,0
0494199,5ive Girls,6137,2006,3
0477139,Wristcutters: A Love Story,2616,2006,1
0772154,Apart From That,2980,2006,3
0404203,Little Children,521,2006,3
0414993,"Fountain, The",1937,2006,3
0471030,Red Road,3760,2006,3
0464049,"History Boys, The",3005,2006,1
0443543,"Illusionist, The",893,2006,0
0804513,Rainbow Song,3014,2006,3
0461612,Warau Mikaeru,3018,2006,3
0429589,"Ant Bully, The",3784,2006,2
0452594,"Break Up, The",4892,2006,1
0462485,Poultrygeist: Night of the Chicken Dead,5262,2006,1
0460829,Inland Empire,921,2006,3
0454921,"Pursuit of Happyness, The",198,2006,0
0343737,"Good Shepherd, The",2340,2006,0
0473444,Curse of the Golden Flower,3051,2006,2
0809407,A fost sau n-a fost?,5287,2006,1
0457939,"Holiday, The",215,2006,3
0831888,Tekkon kinkurito,2002,2006,0
0405296,A Scanner Darkly,2360,2006,1
0445935,Bordertown,4939,2006,3
0430634,Stick It,1665,2006,3
0457510,Nacho Libre,2026,2006,0
0435706,Nina&#39;s Heavenly Delights,976,2006,3
0876294,"Zombie Diaries, The",3127,2006,3
0487503,"Page Turner, The",2405,2006,3
0460732,Caffeine,650,2006,3
0443455,Brand Upon The Brain!,284,2006,3
0446755,"Painted Veil, The",4625,2006,3
0348150,Superman Returns,4288,2006,1
0497137,"I&#39;m a Cyborg, But That&#39;s OK",2802,2006,3
0818940,Love &amp; Suicide,3193,2006,3
0448124,Snow cake,4312,2006,3
0824316,Dor,3959,2006,3
0444628,Fay Grim,4690,2006,3
0367027,Shortbus,1442,2006,3
0370032,Ultraviolet,2532,2006,1
0435680,Kidulthood,1481,2006,3
0425210,Lucky Number Slevin,1138,2006,1
0460721,"Big Bad Swim, The",1489,2006,3
0768116,Hula Girls,2199,2006,3
0449010,Eragon,1147,2006,1
0460740,Cashback,4401,2006,3
0383060,Zoom,1853,2006,3
0479647,"Bon Cop, Bad Cop",2572,2006,1
0454082,Black Christmas,1873,2006,3
0375785,Gray Matters,1523,2006,3
0498380,Letters from Iwo Jima,2580,2006,1
0383216,"Pink Panther, The",5552,2006,1
0414853,Barnyard,7366,2006,3
0643106,&quot;Masters of Horror&quot; Haeckel&#39;s Tale,7039,2006,0
0449089,RV,7793,2006,3
0475944,"Covenant, The",6352,2006,3
0454841,"Hills Have Eyes, The",7088,2006,3
0833098,&quot;Masters of Horror&quot; The Screwfly Solution,7096,2006,3
0817400,&quot;Masters of Horror&quot; Sounds Like,7103,2006,0
0464029,Grbavica,6038,2006,3
0877368,Tales from the Grudge,6445,2006,3
0443431,Another Gay Movie,6526,2006,3
0443489,Dreamgirls,5815,2006,3
0366548,Happy Feet,7637,2006,3
0456554,Grandma&#39;s Boy,5840,2006,3
0827517,Reprise,5213,2006,1
0876154,To Have and to Hold,4848,2006,3
0441774,Lonely Hearts,5585,2006,3
0424880,Candy,5233,2006,3
0475293,High School Musical,5249,2006,3
0416449,300,1271,2006,0
0483726,Man of the Year,920,2006,1
0473488,A Guide to Recognizing Your Saints,2339,2006,1
0859765,Still Life (Sanxia haoren),934,2006,2
0401711,Paris je t&#39;aime,3054,2006,3
0408985,Last Holiday,938,2006,3
0468489,Half Nelson,2359,2006,3
0478724,I Do,3080,2006,3
0472043,Apocalypto,5306,2006,3
0468492,"Host, The",3849,2006,3
0452624,"Good German, The",5675,2006,1
0483022,Kamome Diner,5704,2006,3
0499537,Offside,653,2006,3
0389860,Click,5358,2006,3
0479917,For the Love of a Child,1022,2006,3
0457275,Altered,5016,2006,0
0493459,This Film Is Not Yet Rated,3168,2006,3
0455857,When a Stranger Calls,4665,2006,3
0206634,Children of Men,332,2006,3
0455967,John Tucker Must Die,3571,2006,2
0790781,Wendy Wu: Homecoming Warrior,4694,2006,3
0455596,"Librarian: Return to King Solomon&#39;s Mines, The",5424,2006,1
0460989,"Wind That Shakes the Barley, The",725,2006,1
0465551,Notes on a Scandal,2498,2006,3
0470705,Bug,5088,2006,3
0477095,Starter for 10,372,2006,2
0460792,Fast Food Nation,1449,2006,3
0344854,Arthur and the Invisibles,4729,2006,0
0460791,"Fall, The",2527,2006,3
0433386,"Grudge 2, The",3643,2006,3
0457430,El laberinto del fauno (Pan's Labyrinth),421,2006,3
0489010,A Crime,2900,2006,1
0405094,Das Leben Der Anderen,791,2006,0
0934427,Liu hao chukou (Exit No. 6),1505,2006,3
0851578,Paprika,1864,2006,3
0412798,Half Light,4424,2006,3
0758794,We Are Marshall,2579,2006,1
0778631,Brave Story,4802,2006,1
0389557,Zwartboek,830,2006,3
0396171,Perfume: The Story of a Murderer,1888,2006,3
0490166,London To Brighton,4819,2006,3
0454931,Requiem,2615,2006,3
0455612,Madea&#39;s Family Reunion,6574,2006,0
0477311,Peliculas para no dormir: Para entrar a vivir,7299,2006,3
0449144,Peliculas para no dormir: La culpa,7303,2006,3
0795338,"Barbie Diaries, The",5868,2006,3
0461826,Peliculas para no dormir: Adivina quien soy,7315,2006,3
0643110,&quot;Masters of Horror&quot; Pick Me Up,7038,2006,2
0785532,&quot;Masters of Horror&quot; Pro-Life,7114,2006,3
0486551,Beerfest,6401,2006,3
0486731,U,6456,2006,3
0462590,Step Up,7596,2006,3
0489682,Conversations with God,7624,2006,1
0493093,Hannah Montana,7264,2006,1
0384793,Accepted,6194,2006,1
0487195,Bonneville,2277,2006,3
0405336,Southland Tales,1927,2006,3
0458352,"Devil Wears Prada, The",144,2006,3
0438097,Ice Age: The Meltdown,1581,2006,1
0410297,"Lake House, The",4856,2006,3
0491738,Psych,4500,2006,3
0387877,Black Dahlia,4130,2006,1
0807840,Elephants Dream,5248,2006,0
0832958,On the Trail of Igor Rizzi,1605,2006,0
0317919,Mission: Impossible III,5606,2006,1
0470765,For Your Consideration,1615,2006,3
0400717,Open Season,3786,2006,1
0420223,Stranger Than Fiction,559,2006,3
0423169,Sherrybaby,4899,2006,3
0779982,Black Sheep,923,2006,1
0381061,Casino Royale,221,2006,1
0493430,Jackass Number Two,1302,2006,1
0769508,In Paris,3465,2006,1
0816520,Return To Halloweentown,2713,2006,3
0398913,DOA: Dead or Alive,4202,2006,3
0492481,Puccini for Beginners,603,2006,3
0437800,Akeelah and the Bee,615,2006,3
0414982,Final Destination 3,4595,2006,3
0454945,She&#39;s the Man,627,2006,2
0380066,"Woods, The",1347,2006,3
0855729,Times and Winds,2057,2006,3
0449059,Little Miss Sunshine,648,2006,3
0422720,Marie Antoinette,290,2006,3
0429727,Il caimano (The Caiman),2800,2006,3
0436697,"Queen, The",1412,2006,3
0855805,Farval Falkenberg,3957,2006,0
0444112,Avenue Montaigne,3988,2006,3
0436331,Friends with Money,1102,2006,3
0475394,Smokin&#39; Aces,1811,2006,3
0490822,Bring It On: All or Nothing,762,2006,3
0477347,Night at the Museum,416,2006,3
0406816,"Guardian, The",2538,2006,1
0462309,"Gigolos, The",2566,2006,1
0443453,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,5158,2006,1
0888019,Five Across the Eyes,2570,2006,3
0473074,"Gymnast, The",2932,2006,3
0417225,Idlewild,3326,2006,3
0424345,Clerks II,2941,2006,3
0783238,"Dead Girl, The",1189,2006,3
0446442,A Few Days in September,1542,2006,3
0451176,Quinceanera,2598,2006,3
0382625,"Da Vinci Code, The",5191,2006,1
0457655,After the Wedding,2610,2006,2
0863091,Mukhsin,4830,2006,3
0799949,Epic Movie,6577,2007,3
0421082,Control,6987,2007,2
1007920,Barbie Fairytopia: Magic of the Rainbow,7714,2007,3
0782867,Ha-Sodot (The Secrets),5930,2007,3
0891527,Lions for lambs,7078,2007,0
0871197,&quot;Masters of Horror&quot; Right to Die,7121,2007,1
0817402,&quot;Masters of Horror&quot; We All Scream for Ice Cream,7125,2007,3
0854548,&quot;Masters of Horror&quot; The Washingtonians,7129,2007,3
0838192,Reine Geschmacksache,7153,2007,3
0768212,"Last Mimzy, The",7556,2007,3
0942384,Shelter,2621,2007,1
0995031,Bhool Bhulaiyaa,4121,2007,1
0459102,Import/Export,526,2007,3
0348062,"So, You&#39;ve Downloaded a Demon",5583,2007,3
0997174,Welcome to the Quiet Room,3015,2007,3
0765120,My Blueberry Nights,2655,2007,3
0452702,Vacancy,546,2007,0
0445934,Blades of Glory,3777,2007,3
1095496,She&#39;s a Boy I Knew,4152,2007,3
0478311,Knocked Up,180,2007,3
0860528,Salvation,3424,2007,1
1107809,Cutlass,2676,2007,3
0486946,Wild Hogs,918,2007,1
0388182,King of California,2341,2007,1
0464141,"Orphanage, The",1285,2007,3
0783233,Atonement,949,2007,3
0367959,Hannibal Rising,4209,2007,1
0960835,Transmorphers,5328,2007,3
0408236,Sweeney Todd: The Demon Barber of Fleet Street,630,2007,1
0806940,Ninas Mal,1706,2007,3
0423977,Charlie Bartlett,1008,2007,2
0829482,Superbad,651,2007,2
0816436,Black Water,3545,2007,3
0805564,Lars and the real Girl,2795,2007,3
0758758,Into the Wild,313,2007,1
0477348,No Country for Old Men,686,2007,3
0488023,Out at the Wedding,3935,2007,3
0765430,American Zombie,5045,2007,3
2330312,Bratz: Fashion Pixiez,4313,2007,3
1024856,Negative Happy Chain Saw Edge,3577,2007,0
0925230,Cocalero,1439,2007,3
1094278,Tricks,1802,2007,3
1032846,"4 Months, 3 Weeks and 2 Days",1806,2007,3
0480242,Dan in Real Life,3615,2007,3
0382932,Ratatouille,14,2007,1
0477071,Premonition,27,2007,3
0972785,Bring It On: In It to Win It,761,2007,3
0913445,Young People Fucking,2529,2007,1
0787475,Hot Rod,419,2007,1
0461770,Enchanted,777,2007,3
0413300,Spider-Man 3,5483,2007,2
0455805,Then She Found Me,462,2007,3
0810868,Free Rainer,1524,2007,2
0401997,Breach,2581,2007,1
0910847,Breakfast with Scot,4800,2007,1
0822854,Shooter,1184,2007,1
0490084,Because I Said So,4439,2007,3
0486822,Disturbia,479,2007,3
0848542,Arranged,2248,2007,3
0443473,"Condemned, The",2597,2007,1
0480669,Timecrimes,3343,2007,0
0775529,"Savages, The",490,2007,3
1121794,Sword of the Stranger,2601,2007,3
0887732,Days and Clouds,4833,2007,3
0950740,Grandpa for Christmas,6617,2007,3
0825244,Dialogue avec mon jardinier,6286,2007,1
0840363,Racing Daylight,5995,2007,3
1095573,&quot;The Backyardigans&quot; International Super Spy,6381,2007,2
0785533,&quot;Masters of Horror&quot; The Black Cat,7128,2007,0
0810900,High School Musical 2 (TV Movie),6057,2007,3
0971205,Lucky Blue,7140,2007,0
0890870,Saw IV,6454,2007,3
0923811,Evangelion: 1.0: You Are (Not) Alone,3731,2007,3
0880502,Auf der anderen Seite,1925,2007,3
0792965,"Ensemble, c&#39;est tout",2992,2007,3
0396555,Meet the Robinsons,1945,2007,1
0884819,Wool 100%,166,2007,3
0480249,I Am Legend,549,2007,3
0453556,TMNT,3811,2007,1
0448134,Sunshine,585,2007,1
0841044,2 Days in Paris,5291,2007,3
0765447,Evening,948,2007,3
0780607,"Signal, The",2364,2007,2
0477051,Norbit,5662,2007,2
0848557,Diary of the Dead,964,2007,3
0442933,Beowulf,3086,2007,3
0757361,Margot at the Wedding,2409,2007,3
0904049,Ekusute (Exte: Hair Extensions),1713,2007,3
0861739,Tropa de Elite,312,2007,3
1043842,Appleseed Saga: Ex Machina,1764,2007,3
0812243,Ex Drummer,5769,2007,1
0414055,Elizabeth: The Golden Age,3230,2007,3
1032207,Lynch,1438,2007,1
0467406,Juno,9,2007,3
0373889,Harry Potter and the Order of the Phoenix,373,2007,3
0432021,Resident Evil: Extinction,17,2007,3
0787523,Towelhead,381,2007,3
0413267,Shrek the Third,26,2007,3
0411061,88 Minutes,30,2007,1
0441007,Gracie,5461,2007,3
0897361,I Know Who Killed Me,4007,2007,3
0486583,Fred Claus,410,2007,1
0418279,Transformers,422,2007,3
0481369,"Number 23, The",4029,2007,1
0866437,"Jane Austen Book Club, The",1151,2007,3
0756729,Year of the dog,2207,2007,3
0427470,"Lookout, The",1167,2007,3
0884328,"Mist, The",3324,2007,3
0398808,Bridge to Terabithia,3333,2007,3
0465538,Michael Clayton,1889,2007,2
0825236,Caramel,3707,2007,2
0440963,"Bourne Ultimatum, The",5530,2007,2
0780622,Teeth,1196,2007,3
0844794,Northanger Abbey,2604,2007,3
0814795,In the Arms of My Enemy,2976,2007,0
0425413,"Run, Fatboy, Run",6616,2007,1
0807054,It&#39;s a Free World...,7711,2007,3
0211933,Awake,7001,2007,3
0896798,Cleaner,7773,2007,1
0868394,&quot;Masters of Horror&quot; Dream Cruise,7131,2007,1
1148261,Bleach Movie 2: The Diamond Dust Rebellion,6905,2007,2
0283503,Brooklyn Rules,1578,2007,3
0472071,Death Defying Acts,3013,2007,3
0780608,Smiley Face,5245,2007,3
0449088,Pirates of the Caribbean: At World&#39;s End,169,2007,3
0889600,Fat Like Me,4158,2007,3
1016301,Fermat&#39;s Room,3438,2007,0
0455760,Dead Silence,5628,2007,1
0465494,Hitman,1283,2007,0
0838221,"Darjeeling Limited, The",600,2007,1
0452623,Gone Baby Gone,2371,2007,3
0762110,Irina Palm,3474,2007,3
0845046,Son of Rambow,240,2007,1
0482374,Gone,3494,2007,3
0415127,"Man from London, The",2743,2007,3
1048174,"World Unseen, The",1339,2007,3
0465375,After Sex,1344,2007,3
0475243,Crashing,995,2007,2
1077274,"Yobi, the Five-Tailed Fox (Cheon-nyeon-yeo-woo-yeo-woo-bi)",4264,2007,3
0875113,99 francs,3899,2007,1
0815244,Sydney White,3151,2007,3
0808417,Persepolis,295,2007,3
1179904,Paranormal Activity,667,2007,3
0459959,La reine soleil,3547,2007,3
0481141,No Reservations,327,2007,3
0472205,Watching the Detectives,2111,2007,1
0780583,Flight of the Living Dead,5055,2007,3
0498353,Hostel: Part II,2473,2007,3
0450385,1408,3206,2007,3
0494222,Eagle vs Shark,2478,2007,3
0463854,28 Weeks Later,2131,2007,3
0801526,"Tracey Fragments, The",5071,2007,3
0486576,Fantastic Four: Rise of the Silver Surfer,5075,2007,3
0416508,Becoming Jane,738,2007,3
0471711,Futurama: Bender's Big Score,8,2007,2
0857191,"Visitor, The",2147,2007,3
0892100,Steam,2856,2007,3
0758771,Outlaw,12,2007,1
0758732,Beaufort,1808,2007,0
0869977,Naissance des pieuvres,3989,2007,3
1083845,Ballet Shoes,3617,2007,3
00293564,Rush Hour 3,16,2007,1
0476964,"Brave One, The",20,2007,3
0473308,Waitress,755,2007,3
0488120,Fracture,2519,2007,1
0756683,"Man from Earth, The",25,2007,1
0292963,Before the Devil Knows You&#39;re Dead,4001,2007,2
1077258,Planet Terror,29,2007,3
0496328,Itty Bitty Titty Committee,1115,2007,3
0462538,"Simpsons Movie, The",417,2007,3
0964587,St. Trinian&#39;s,1840,2007,3
0373883,Halloween,3655,2007,3
0445922,Across the Universe,4028,2007,3
0829297,Ten Inch Hero,3663,2007,3
1092053,Barbie as the Island Princess,4040,2007,3
0808357,"Lust, Caution",5501,2007,3
0401383,"Diving Bell and the Butterfly, The",1868,2007,2
0780565,Mataharis,5509,2007,3
0795368,Death at a Funeral,1522,2007,3
0381849,3:10 to Yuma,843,2007,0
0995829,XXY,1552,2007,3
0492486,Shrooms,5204,2007,3
0784972,"Brothers Solomon, The",6578,2007,2
0479500,Nancy Drew,6603,2007,3
0814106,Flatland: The Movie,6631,2007,2
0807721,Meduzot,7349,2007,3
0765429,American Gangster,7395,2007,1
1039960,Est&ocirc;mago,7796,2007,0
0809533,Las 13 rosas,7079,2007,3
0796302,"Babysitters, The",6735,2007,3
0808230,Les deux mondes,6759,2007,2
1166805,Cafe com Leite,7142,2007,0
0389790,Bee Movie,7519,2007,1
0368794,I&#39;m Not There.,6795,2007,1
0952682,Shotgun Stories,6828,2007,3
0393956,Viva,7584,2007,3
0443706,Zodiac,7251,2007,1
0983213,5 Centimeters Per Second,1939,2007,1
0466839,I Could Never Be Your Woman,3012,2007,3
0923985,We Are the Strange,3774,2007,0
0860866,Far North,4886,2007,3
0469494,There Will Be Blood,177,2007,0
0923752,"King of Kong: A Fistful of Quarters, The",4153,2007,1
0427327,Hairspray,188,2007,3
0498399,We Own the Night,4162,2007,0
0765443,Eastern Promises,3069,2007,3
0909010,"Bad Mother&#39;s Handbook, The",1671,2007,3
0486651,Dark Mirror,4963,2007,3
0450188,La vie en rose,3129,2007,3
0804516,P2,4984,2007,3
0419887,"Kite Runner, The",652,2007,0
0862856,Trick &#39;r Treat,1715,2007,3
0996605,Love Songs,1741,2007,3
0815178,"Life Before Her Eyes, The",5028,2007,3
0496436,White Noise 2: The Light,1045,2007,1
0425430,"Messengers, The",5042,2007,3
0486655,Stardust,335,2007,3
0804452,Bratz,2472,2007,3
0425112,Hot Fuzz,351,2007,1
